date,reportlink,city,state,country,shape,duration,description,post_date,images
9/14/09 20:27,https://nuforc.org/webreports/reports/072/S72301.html,Vallejo,CA,USA,Diamond,5 seconds,Observed a kite-shaped asterism silently moving like a low flying plane.,12/12/09,
9/12/09 19:00,https://nuforc.org/webreports/reports/072/S72309.html,Grafenhausen (Germany),,Germany,Diamond,one minute,"diamond shaped object seen over black forest, Germany, on September 12, 7PM in view about one minute",12/12/09,
9/4/09 01:00,https://nuforc.org/webreports/reports/072/S72078.html,Princeton,TX,USA,Diamond,several hours,Two objects with red and green flickering lights seen in night sky with little are no movement.  ((NUFORC Note:  Stars?  PD)),12/12/09,
8/27/09 05:15,https://nuforc.org/webreports/reports/071/S71936.html,Wellington,NV,USA,Diamond,30,pulsating diamond shapped object,12/12/09,
8/21/09 19:00,https://nuforc.org/webreports/reports/071/S71888.html,Freeport,NY,USA,Diamond,4 seconds,"I was on a train platform waiting for a train. I was looking at the clouds, as I looked up I saw the three small white / silver diamond",8/27/09,
8/19/09 21:00,https://nuforc.org/webreports/reports/071/S71765.html,California (central part),CA,USA,Diamond,10 secs,Diamond shape,8/27/09,
8/18/09 21:45,https://nuforc.org/webreports/reports/072/S72564.html,Bagshot  Surrey (UK/England),,United Kingdom,Diamond,2mins,"My Wife and I observed a diamond / mitre hat shape moving across the sky, silently.

It appeared to be glowing in an orange colour.",12/12/09,
8/12/09 03:04,https://nuforc.org/webreports/reports/071/S71616.html,Houston,TX,USA,Diamond,45 seconds,UFO sighting on night of meteor showers,8/27/09,
8/10/09 22:15,https://nuforc.org/webreports/reports/071/S71572.html,Bromley (UK/England),,United Kingdom,Diamond,20 mins,"7 moving objects in the shape of a diamond with gold, red, blue, green, white and orange lights",8/27/09,
8/1/09 04:50,https://nuforc.org/webreports/reports/071/S71431.html,Bogota (Colombia),,Colombia,Diamond,4 minutes,Dimond light with 3 differents colors fly for 4 minutes  in Bogota Colombia (3 witnesses),8/5/09,
7/24/09 23:30,https://nuforc.org/webreports/reports/071/S71306.html,Boston,MA,USA,Diamond,5-10 minutes,Giant white glowing Star like object (diamond shaped) above Boston MA,8/5/09,
7/19/09 23:15,https://nuforc.org/webreports/reports/087/S87604.html,Margate,NJ,USA,Diamond,10 minutes,Diamond Shaped Object the size of a Football Field...brightly lit corners. Traveled from Sea Isle City to Margate & off to sea.,3/13/12,
7/19/09 23:15,https://nuforc.org/webreports/reports/087/S87607.html,Margate,NJ,USA,Diamond,10,2nd Night Sighthting of iDiamond Shaped Obt the size of a Football Field...brightly lit corners. Traveled from Sea Isle to Margate.,3/13/12,
7/16/09 14:20,https://nuforc.org/webreports/reports/071/S71516.html,Hermann,MO,USA,Diamond,30 seconds,"A silver-lined diamond shaped object that folded in on itself and disappeared on July 16, 2009.",8/27/09,
7/13/09 01:00,https://nuforc.org/webreports/reports/071/S71100.html,Kettering,OH,USA,Diamond,10 minutes,Multiple UFOs seen over East Dorothy Lane,8/5/09,
