date,reportlink,city,state,country,shape,duration,description,post_date,images
9/23/19 19:00,https://nuforc.org/webreports/reports/149/S149322.html,Louisville,KY,USA,Rectangle,10 seconds,oblong shiny silver aircraft with no wings flying slowly and relativity low.,10/4/19,
9/22/19 14:48,https://nuforc.org/webreports/reports/149/S149072.html,Saratoga,CA,USA,Rectangle,20 minutes,"Large craft, single light, moved upward until out of sight.",10/4/19,
9/22/19 14:00,https://nuforc.org/webreports/reports/149/S149063.html,Red Mountain,AZ,USA,Rectangle,5 seconds,A large shadow of a rectangle or trapezoid shape appeared  midway on the southwest side of Mount Mcdowell (aka Red Mountain) in North P,10/4/19,
9/19/19 20:00,https://nuforc.org/webreports/reports/149/S149143.html,Carmel-By-The-Sea,CA,USA,Rectangle,Two minutes,"Thursday, September 19th :  From a friend last night, Thursday, September 19th, 2019:  Just a quick noteMr. Clack, I was sitting in my",10/4/19,
9/16/19 20:00,https://nuforc.org/webreports/reports/149/S149144.html,Carmel-By-The-Sea,CA,USA,Rectangle,Two minutes,Reddish lights spotted in the shipping lanes off the Monterey Bay Coastline,10/4/19,
9/15/19 16:15,https://nuforc.org/webreports/reports/148/S148932.html,Allentown,PA,USA,Rectangle,3 minutes,"Black rectangular craft with sodium colored lights on underside, traveling at a slow rate in a straight line, about 1500 feet AGL.",9/19/19,
9/15/19 05:02,https://nuforc.org/webreports/reports/162/S162126.html,Gold Canyon,AZ,USA,Rectangle,,The witness RING camera caught the object hovering in their back yard. RING camera infrared was able to see this  ((MUFON report)),3/2/21,
9/13/19 20:00,https://nuforc.org/webreports/reports/148/S148844.html,Yucca Valley,CA,USA,Rectangle,10-15 minutes,Strange light over the eastern Mojave desert,9/19/19,
9/11/19 19:45,https://nuforc.org/webreports/reports/149/S149918.html,Sandy Springs,GA,USA,Rectangle,20 seconds,"My girlfiend and I live in Sandy Springs, GA. We were outside approximately September 10th, 730 - 745pm, just before dusk. Flying south",12/1/19,
9/10/19 21:30,https://nuforc.org/webreports/reports/148/S148775.html,Myrtle Beach,SC,USA,Rectangle,3-5 minutes,It was a moon lite sky over the Atlantic ocean. All of the sudden 5 red lights in a straight line appeared out of nowhere.30 seconds la,9/12/19,
9/6/19 23:30,https://nuforc.org/webreports/reports/148/S148750.html,Augusta,GA,USA,Rectangle,20 seconds,"Was stargazing around 11pm or to 12am.  I saw rectangular shape like a car.  With dim lights hover about 20 sec., and then just drop.",9/12/19,
9/4/19 22:15,https://nuforc.org/webreports/reports/148/S148679.html,Westminster,CO,USA,Rectangle,10 seconds,Noiseless rectangular object slowly moving.,9/6/19,
9/1/19 12:00,https://nuforc.org/webreports/reports/148/S148692.html,Taos (rural; hunting area),NM,USA,Rectangle,Minutes,"An adult male asserts that he and two hunting partners had been witness to a craft, and two alien creatures.",9/6/19,
8/18/19 22:55,https://nuforc.org/webreports/reports/148/S148361.html,Hamilton,MT,USA,Rectangle,10 minutes,"Objects with red lights moving in the sky, but the moving objects with red lights faded in the sky.",8/23/19,
8/10/19 05:55,https://nuforc.org/webreports/reports/148/S148193.html,Land O'Lakes,FL,USA,Rectangle,3 seconds,"There was a large orange glowing rectangle (elongated N to S) hovering in the sky for ~3 seconds, then it faded to black. ((anonymous))",8/23/19,
8/1/19 22:30,https://nuforc.org/webreports/reports/150/S150296.html,Ridgewood,NJ,USA,Rectangle,2 seconds,Flat black looking car sized rectangle with a cupola on top with a featureless driver appeared to look down.,12/1/19,
7/26/19 23:59,https://nuforc.org/webreports/reports/148/S148178.html,Elk Grove,CA,USA,Rectangle,8 seconds,"Fast moving large rectangle craft flying North to South over Sacramento, CA, in the night sky",8/23/19,
7/26/19 00:05,https://nuforc.org/webreports/reports/147/S147820.html,Brownsburg,,USA,Rectangle,30 minutes,"As we sat around the fire pit, we noticed a UFO flying sporadic and not like a plane or helicopter.",8/23/19,
7/24/19 23:30,https://nuforc.org/webreports/reports/147/S147903.html,Happy Valley,OR,USA,Rectangle,45 seconds,Large silent slow Glowing orange and red but lights looked like they were foggy,8/23/19,
7/21/19 19:55,https://nuforc.org/webreports/reports/147/S147764.html,Jenks,OK,USA,Rectangle,26 seconds,Rectangle shaped air craft that appeared to change lengths,7/25/19,
7/15/19 20:25,https://nuforc.org/webreports/reports/148/S148793.html,Piqua,OH,USA,Rectangle,<1 second,"An opening (hole, portal) in the fabric of space.  ((NUFORC Note:  See excellent illustration by witness on NUFORC homepage.  PD))",9/12/19,
7/14/19 23:10,https://nuforc.org/webreports/reports/147/S147640.html,Columbia,MO,USA,Rectangle,one min.,UFO with open bay doors on the bottom of it.,7/25/19,
7/13/19 14:45,https://nuforc.org/webreports/reports/147/S147605.html,Canton,OH,USA,Rectangle,30 seconds,White rectangular object seen in NW clear sky,7/25/19,
