date,reportlink,city,state,country,shape,duration,description,post_date,images
8/10/14 23:00,https://nuforc.org/webreports/reports/112/S112378.html,Katy/Fulshear,TX,USA,Fireball,3-5 minutes,"6-7 lights in night sky moving from the west, some grouped, some slowly dropping to ground or moving northward and then disappearing.",8/15/14,
8/10/14 22:00,https://nuforc.org/webreports/reports/112/S112424.html,Red Lion,PA,USA,Fireball,1 minute for each of 3 ev,"3 intermittent glowing objects seen over Red Lion, PA, towards the southeast.",8/15/14,
8/10/14 21:00,https://nuforc.org/webreports/reports/112/S112367.html,Harrisonville,MO,USA,Fireball,3 minutes,Three bright orange lights go from horizon to horizon almost directly overhead.,8/15/14,
8/10/14 20:08,https://nuforc.org/webreports/reports/129/S129915.html,Bodrum (Turkey),,Turkey,Fireball,1 minute,Orange object suddenly appear and disappear at similar times.,9/15/16,
8/9/14 23:30,https://nuforc.org/webreports/reports/112/S112335.html,Ocean City,NJ,USA,Fireball,15 minutes,"Red orange fireballs, Ocean City, NJ.",8/15/14,
8/9/14 23:15,https://nuforc.org/webreports/reports/112/S112445.html,Dunnsville,VA,USA,Fireball,10 minutes,Bright orange fireballs came from the tree line flying low then veered off to the left and then quickly ascended until it disappeared.,8/15/14,
8/9/14 23:15,https://nuforc.org/webreports/reports/112/S112392.html,Dunnsville,VA,USA,Fireball,10 minutes,Bright orange fireballs appeared from the tree line and came towards us and veered off to the left and quickly ascended and disappeared,8/15/14,
8/9/14 23:15,https://nuforc.org/webreports/reports/112/S112490.html,Dunnsville,VA,USA,Fireball,10 minutes,"Orange fireballs came from treeline flying S, and low then veered to the E, and quickly ascended until it disappeared.",8/15/14,
8/9/14 23:00,https://nuforc.org/webreports/reports/112/S112351.html,Hagerstown,MD,USA,Fireball,2 minutes,"Fireball in the sky no sound, was there for two minutes then completely gone. Was not a plane was too close to be a plane.",8/15/14,
8/9/14 22:15,https://nuforc.org/webreports/reports/112/S112328.html,Wescosville,PA,USA,Fireball,2 minutes,Orange ball over Lehigh Valley skies.,8/15/14,
8/9/14 21:48,https://nuforc.org/webreports/reports/112/S112332.html,Cornwall (Canada),ON,Canada,Fireball,30 seconds,"2 orange/red glowing fireballs Cornwall, Ontario.",8/15/14,
8/8/14 21:40,https://nuforc.org/webreports/reports/112/S112320.html,Kaukauna,WI,USA,Fireball,5 minutes,Strange lights resembling fireballs seen in night sky.,8/15/14,
8/8/14 21:40,https://nuforc.org/webreports/reports/112/S112307.html,Kaukauna,WI,USA,Fireball,5 minutes,"2 witnesses saw 7-8 fireballs were flying in formation at 9:40 p.m. near Kaukauna, WI.",8/15/14,
8/8/14 21:15,https://nuforc.org/webreports/reports/112/S112325.html,Monroe Township,NJ,USA,Fireball,45 seconds,5 Orange fireballs over Central New Jersey,8/15/14,
8/8/14 21:00,https://nuforc.org/webreports/reports/112/S112317.html,Scottsdale,AZ,USA,Fireball,30 seconds,"Two Orange Balls of Light Over Scottsdale, AZ.",8/15/14,
8/8/14 20:37,https://nuforc.org/webreports/reports/112/S112354.html,Petersburg,VA,USA,Fireball,5 minutes,I viewed 5 fireball UFOs in Petersburg. The last showed up very bright and seemed as if it came from the ground and vanished.,8/15/14,
8/7/14 23:30,https://nuforc.org/webreports/reports/112/S112439.html,Surfside Beach,SC,USA,Fireball,2 minutes,"Circle, Orange fire ball was not moving  Approximately 200 - 250  feet off of ground.",8/15/14,
8/7/14 20:45,https://nuforc.org/webreports/reports/112/S112286.html,Allentown,PA,USA,Fireball,1 minute,I saw a red light in the shape of a circle appear in the middle of the sky.,8/8/14,
8/7/14 05:20,https://nuforc.org/webreports/reports/112/S112258.html,Perry,OH,USA,Fireball,0:04,White flaming object.,8/8/14,
8/6/14 01:20,https://nuforc.org/webreports/reports/112/S112243.html,Encino,CA,USA,Fireball,2 seconds,Orange ball from east to west.,8/8/14,
