date,reportlink,city,state,country,shape,duration,description,post_date,images
10/29/22 11:45,https://nuforc.org/webreports/reports/172/S172732.html,Oswego,IL,USA,Cylinder,5 minutes,Shimmering Cylindrical Object,12/22/22,
10/27/22 23:59,https://nuforc.org/webreports/reports/172/S172584.html,osage beach,MO,USA,Cylinder,maybe 10 seconds,A bright light that nice unnaturally,12/22/22,
10/27/22 19:20,https://nuforc.org/webreports/reports/172/S172597.html,Cortez,CO,USA,Cylinder,30-60 second s,I stepped out of my hotel room and this enormous light I would say the size of a full moon was lighting up the . I was able to take a p,12/22/22,Yes
10/27/22 18:43,https://nuforc.org/webreports/reports/172/S172583.html,Hamilton,MO,USA,Cylinder,2 minutes,Observed a bright white object on our deer hunting camera. No lights should be there. Possibly over pond or on pond damn,12/22/22,Yes
10/22/22 09:20,https://nuforc.org/webreports/reports/172/S172692.html,HARTSVILLE,SC,USA,Cylinder,A few minutes,"We could see a bright cylinder shaped object through the trees, a minute after this a jet could be seen flying over...",12/22/22,Yes
10/22/22 07:51,https://nuforc.org/webreports/reports/172/S172421.html,Chadwick,IL,USA,Cylinder,3min,Early morning sighting,12/22/22,Yes
10/20/22 16:00,https://nuforc.org/webreports/reports/172/S172475.html,Falling Waters,WV,USA,Cylinder,15 seconds,"Unknown object, like skinny blimp or tube",12/22/22,
10/16/22 20:20,https://nuforc.org/webreports/reports/172/S172498.html,Boston,MA,USA,Cylinder,Several minutes,I spotted what I thought was a star but it was moving.,12/22/22,Yes
10/12/22 22:19,https://nuforc.org/webreports/reports/172/S172291.html,Lynnwood,WA,USA,Cylinder,30-50 seconds,"A light blue beam appeared in the sky, shortly after it appeared some type of craft appeared with fire and sparks behind it.",12/22/22,
10/12/22 21:00,https://nuforc.org/webreports/reports/172/S172370.html,,,,Cylinder,,I did not see this. Please see the link on the sighting detail.,12/22/22,
10/11/22 18:44,https://nuforc.org/webreports/reports/174/S174564.html,Kahnawake,Quebec,Canada,Cylinder,Was in sky about 15-20min,Looked like a stick in sky,3/6/23,Yes
10/10/22 07:30,https://nuforc.org/webreports/reports/172/S172473.html,Toronto,ON,USA,Cylinder,Toronto Canada,Pictures,12/22/22,
10/5/22 20:05,https://nuforc.org/webreports/reports/172/S172185.html,Duluth,MN,USA,Cylinder,2 times at 3 mins each,It came from our atmosphere and below normal aircraft flight level in less then 10 seconds. Consistently changing directions and fligh,10/8/22,Yes
10/5/22 10:02,https://nuforc.org/webreports/reports/172/S172170.html,,,USA,Cylinder,,Seen ufo Carring a missle,10/8/22,
9/29/22 07:45,https://nuforc.org/webreports/reports/172/S172087.html,Leland,MS,USA,Cylinder,5 minutes,"saw 1 very brite ufo: appeared to be red laser beams being shot at it from below it, ufo disappeared. 2nd bigger brighter ufo came.",10/8/22,
9/29/22 01:37,https://nuforc.org/webreports/reports/172/S172089.html,Tulsa,OK,USA,Cylinder,Night,With night security cameras,10/8/22,
9/27/22 07:41,https://nuforc.org/webreports/reports/172/S172192.html,Eugene,MO,USA,Cylinder,10 seconds,Motionless Tic Tac,10/8/22,
