date,reportlink,city,state,country,shape,duration,description,post_date,images
10/25/13 23:55,https://nuforc.org/webreports/reports/103/S103676.html,Milford,OH,USA,Circle,10 minutes,6 orange lights moving at high rate of speed,11/11/13,
10/25/13 22:15,https://nuforc.org/webreports/reports/103/S103677.html,Waukee,IA,USA,Circle,7 minutes,Multiple bright yellow-red circular lights sighted travelling SW to NE over Waukee towards Des Moines.,11/11/13,
10/25/13 19:00,https://nuforc.org/webreports/reports/103/S103540.html,Milwaukee,WI,USA,Circle,2 minutes,Reddish orange lights floating in the sky from west to east,11/11/13,
10/25/13 02:15,https://nuforc.org/webreports/reports/103/S103561.html,Beverly Hills,CA,USA,Circle,~1 minute,"Slow moving bright orange fireball appearing somewhat close. Direction unclear, then suddenly disappears.",11/11/13,
10/24/13 23:30,https://nuforc.org/webreports/reports/103/S103628.html,Brandon,MS,USA,Circle,10 seconds,"Bluish green object, the size of a dime held at arms length traversing approximately a 10 degree path toward the southwest horizon.",11/11/13,
10/24/13 20:00,https://nuforc.org/webreports/reports/103/S103674.html,Garland,TX,USA,Circle,10 minutes,6-8 orange/yellow circles hovering in a zigzag formation.,11/11/13,
10/24/13 13:55,https://nuforc.org/webreports/reports/103/S103620.html,Hogansville,GA,USA,Circle,2 minutes,"Early afternoon sighting, made 90 degree turns",11/11/13,
10/24/13 09:30,https://nuforc.org/webreports/reports/103/S103526.html,Dallas,TX,USA,Circle,A few seconds,"Shiny circular object in sky, no lights, Extremely shiny. Disappeared a few seconds after I saw it.",11/11/13,
10/24/13 07:19,https://nuforc.org/webreports/reports/103/S103532.html,Richmond,VA,USA,Circle,2 seconds,Blue and green circle took off in two seconds and then was gone.,11/11/13,
10/23/13 19:30,https://nuforc.org/webreports/reports/103/S103553.html,Colonial Heights,VA,USA,Circle,45 minutes,Strange light in Virginia,11/11/13,
10/22/13 23:30,https://nuforc.org/webreports/reports/103/S103593.html,Davenport,WA,USA,Circle,10 minutes,"Orange Glowing Object over Davenport, WA.",11/11/13,
10/22/13 19:30,https://nuforc.org/webreports/reports/103/S103483.html,Ossipee,NH,USA,Circle,3-5 seconds,Bright circle flashed across the sky in Ossipee only lasted about 3-5 seconds.,10/23/13,
10/22/13 18:58,https://nuforc.org/webreports/reports/106/S106541.html,McKeesport,PA,USA,Circle,5 minutes,"Five glowing reddish-yellow circular objects drifted slowly over my house, heading east, on the evening of 10/22/13.",1/24/14,
10/22/13 09:15,https://nuforc.org/webreports/reports/103/S103511.html,Ty Ty,GA,USA,Circle,20 minutes,Starts out yellow and the turns amber color it has happend several times in past two months it moves up doen side to side very slow,11/11/13,
10/22/13 05:45,https://nuforc.org/webreports/reports/103/S103486.html,Longmont,CO,USA,Circle,1 minutes,Little red circle moving in an out of air streak.,10/23/13,
10/20/13 08:15,https://nuforc.org/webreports/reports/103/S103393.html,Manitou Springs,CO,USA,Circle,1 minute,3ft round silver ball hovering down street and moving in seemingly precise path.,10/23/13,
10/19/13 22:00,https://nuforc.org/webreports/reports/103/S103372.html,Koh Samui (Thailand),,Thailand,Circle,60 seconds,5 bright lights above chaweng beach koh samui,10/23/13,
10/19/13 20:15,https://nuforc.org/webreports/reports/103/S103382.html,Oshkosh,WI,USA,Circle,10 minutes,2 objects over Oshkosh.,10/23/13,
10/19/13 13:40,https://nuforc.org/webreports/reports/103/S103420.html,Sierra Vista,AZ,USA,Circle,20 seconds,Noticed a bright white circle (reflected sunlight) appearing from the NE on a SE trajectory. Alt. lower than the ISS when it appear.,10/23/13,
10/18/13 22:35,https://nuforc.org/webreports/reports/103/S103346.html,West Yarmouth,MA,USA,Circle,45 seconds,"Orange flickering light (like flame) moved across sky for about forty five seconds over Cape Cod, then vanished.",10/23/13,
10/18/13 20:00,https://nuforc.org/webreports/reports/103/S103349.html,Dallas,TX,USA,Circle,2 hours,Orb of light in far North Dallas.  ((NUFORC Note:  2 hours.  We suspect an advertising light.  PD)),10/23/13,
10/18/13 01:45,https://nuforc.org/webreports/reports/103/S103336.html,Litchfield,NH,USA,Circle,3 minutes,Bright object moving in sky.,10/23/13,
10/17/13 21:15,https://nuforc.org/webreports/reports/103/S103323.html,Carolina beach,NC,USA,Circle,Seconds,Bright orange circles over Atlantic Ocean  3 in a row.  It was only seconds in the sky then they disappeared.,10/23/13,
10/17/13 06:45,https://nuforc.org/webreports/reports/103/S103411.html,Lakeside,CA,USA,Circle,10 minutes,Bright lights in early morning sky in eastern San Diego County.,10/23/13,
10/16/13 23:00,https://nuforc.org/webreports/reports/103/S103416.html,Orleans,IN,USA,Circle,,"Large, round glowing orange lights move slow with no sound.",10/23/13,
